Tweet,Date,Retweet,Favorite,Tweet Source,Tweet Language,User Name,User Language
Le numéro d'AERIA ne passe pas. Est-ce que LICORNE peut enoyer des médocs de Paris à Abidjan? Qui peut attérir à FHB? #civ2010 #civsocial,2011-04-04 13:09:19 +0000 Mon,3,0,Twitter Web Client,fr,Nnenna,en
BIMA au phone: Coment peut on faire venir des médocs de Paris? Je sais pas. Quel avion peut attérir? Je sais pas Madame! #civ2010 #civsocial,2011-04-04 13:16:06 +0000 Mon,4,0,Twitter Web Client,fr,Nnenna,en
"Jai eu le tuteur de JOEL (le blessé par 2 balles), ce la Croix-Rouge qui va l'évacuer dans un centre médical à Marcory. #civsocial #civ2010",2011-04-04 13:17:24 +0000 Mon,1,0,Twitter Web Client,fr,Edith Brou,fr
Numéros d'urgence et gestes de premiers secours #civsocial #civ2010--- Médecins ---* ‎20 32 13 35 numéro (cont) http://tl.gd/9li0rf,2011-04-04 13:18:14 +0000 Mon,1,0,TwitLonger Beta,fr,JoelleET,en
Pharmacie du Bonheur Riviera Palmeraie (non loin du marché) open. Allez y vite #civ2010 #civsocial,2011-04-04 13:18:58 +0000 Mon,0,0,Twitter Web Client,fr,¢нαяℓσттє,fr
Les balles ne choisissent par leur camp.Soyons unis. #civsocial #civ2010,2011-04-04 13:19:50 +0000 Mon,2,0,Twitter Web Client,fr,JoelleET,en
URGENT: Tuberculeux en rupture de Stock à Cocody. Urgenge Médicaments ( IZONIAVIDE 75mg ) Tél: 66 90 23 14 #civsocial #civ2010,2011-04-04 13:21:52 +0000 Mon,5,0,TweetDeck,fr,Jean-Patrick Ehouman,en
#civsocial could be a lifesaver. Keep it up! Clean and for real events. Nonsense still welcome on #civ2010,2011-04-04 13:24:59 +0000 Mon,7,0,Hootsuite,en,Senam Beheton,en
"Besoin d'aide ou envie d'être utile dans votre domaine allez sur #civsocial, #civpaix ou #webiv, Twittons utile",2011-04-04 13:26:37 +0000 Mon,2,0,Twitter Web Client,fr,Israël Yoroba,fr
RT @SenamBeheton: #civsocial could be a lifesaver. Keep it up! Clean and for real events. Nonsense still welcome on #civ2010,2011-04-04 13:28:05 +0000 Mon,0,0,TweetDeck,en,obamo,en
Tout les camps disent être pour le peuple donc aidez le fil #civsocial en facilitant les déplacements #fds #frci #licorne #onuci,2011-04-04 13:29:57 +0000 Mon,0,0,Twitter Web Client,fr,Wilfried NGuessan,fr
RT @SenamBeheton: #civsocial could be a lifesaver. Keep it up! Clean and for real events. Nonsense still welcome on #civ2010,2011-04-04 13:31:28 +0000 Mon,0,0,TweetDeck,en,Laura Seay,en
BTW what happened to http://ow.ly/4sAsT (Wonzomai) and crowdsourcing? Needed more than ever today. #civ2010 #civsocial,2011-04-04 13:31:54 +0000 Mon,1,0,Hootsuite,en,Senam Beheton,en
RT @SenamBeheton: BTW what happened to http://bit.ly/i48qRZ (Wonzomai) and crowdsourcing? Needed more than ever today. #civ2010 #civsocial,2011-04-04 13:32:10 +0000 Mon,0,0,Seesmic Desktop,en,Diaby Mohamed,en
"Besoin d'aide ou envie d'être utile dans votre domaine allez sur #civsocial, #civpaix ou #webiv, Twittons utile",2011-04-04 13:33:19 +0000 Mon,8,0,Twitter Web Client,fr,Edith Brou,fr
"RT @edithbrou: Besoin d'aide ou envie d'être utile dans votre domaine allez sur #civsocial, #civpaix ou #webiv, Twittons utile #civ2010",2011-04-04 13:34:15 +0000 Mon,6,0,Seesmic Desktop,fr,Diaby Mohamed,en
@diabymohamed Great! Can you start a deployment @ http://ow.ly/4sB3i and map it? It will help all us tell a better story. #civsocial,2011-04-04 13:42:04 +0000 Mon,1,0,Hootsuite,en,Senam Beheton,en
"Cote d'ivoire RT @edithbrou Besoin d'aide ou envie d'être utile dans votre domaine allez sur #civsocial, #civpaix ou #webiv, Twittons utile",2011-04-04 13:42:32 +0000 Mon,0,0,Twitter Web Client,fr,Claire Ulrich,fr
RT @edithbrou Besoin d'aide ou envie d'être utile dans votre domaine allez --&gt;&gt; #civsocial #civpaix ou #webiv Twittons utile #civ2010 #ac360,2011-04-04 13:45:50 +0000 Mon,0,0,Twitter Web Client,fr,Anna Guèye,fr
"Femme enceinte très a terme au mahou, route du mahou, en face du supermarché 2000, portail vert villa 112 / n° de fone 09200668 #civsocial",2011-04-04 13:46:36 +0000 Mon,1,0,Twitter Web Client,fr,manasse.dehe,fr
"RT @cartunelo: Femme enceinte, route du mahou, en face du supermarché 2000, portail vert villa 112 / n° de fone 09200668 #civsocial #civ2010",2011-04-04 13:47:25 +0000 Mon,9,0,Seesmic Desktop,fr,Diaby Mohamed,en
Corporate citizenship and responsibility. #Orange #MTN #Moov can save lives by offering free SMS since people CAN'T refill now. #civsocial,2011-04-04 13:47:33 +0000 Mon,9,0,Hootsuite,en,Senam Beheton,en
"Femme enceinte, route du mahou, en face du supermarché 2000, portail vert villa 112 / n° de fone 09200668 #civsocial #civ2010",2011-04-04 13:47:49 +0000 Mon,7,0,TweetDeck,fr,Jean-Patrick Ehouman,en
"RT @jpehouman: Femme enceinte, route du mahou, en face du supermarché 2000, portail vert villa 112 / n° de fone 09200668 #civsocial #civ2010",2011-04-04 13:50:00 +0000 Mon,3,0,TweetDeck,fr,obamo,en
Twitter with #civsocial helping civilians fm #abidjan to solve emergency issues.,2011-04-04 13:50:07 +0000 Mon,1,0,Seesmic for BlackBerry,en,eBiz Africa Review,en
RT @Ceschod: #CIVsocial Envoyez vos sms en côte d'ivoire via www.mestextos.com #civ2010,2011-04-04 13:50:36 +0000 Mon,0,0,TweetDeck,fr,obamo,en
@Ceschod: #CIVsocial Envoyez vos sms en côte d'ivoire via www.mestextos.com #civ2010,2011-04-04 13:51:10 +0000 Mon,3,0,Echofon,fr,Françafrique,fr
RT @Akli2A: #civsocial : c'est avec ce hashtag qu'Ivoiriens se viennent en aide dans le chaos actuel. Twitter contre la connerie. Émouvant.,2011-04-04 13:51:16 +0000 Mon,0,0,TweetDeck,fr,Jean-Nicolas Saucier,fr
"Femme très a terme au mahou,besoin de transport en face du supermarché 2000,portail vert, villa 112 : 09200668 #civsocial,#civ2010",2011-04-04 13:51:21 +0000 Mon,4,0,Twitter Web Client,fr,manasse.dehe,fr
"@diabymohamed @SenamBeheton although the # civsocial is great, the more it'll be used, the fuzzier it'll be.Ideas? How can I help?",2011-04-04 13:54:21 +0000 Mon,0,0,Twitter Web Client,en,JoelleET,en
Proposition #civsocial: Donne numéro que tu veux qu'on appele + les infos de patient. et on pourra joindre les 2 et t fé un rapport #civ2010,2011-04-04 13:54:50 +0000 Mon,5,0,Twitter Web Client,fr,Nnenna,en
"Does anyone know Twitter accnts of MTN and Orange, would be useful to ask to provide free SMS to Ivorian citizens #civsocial #civ2010",2011-04-04 13:54:57 +0000 Mon,0,0,Twitter Web Client,en,julieowono,en
"Les sms sont bloqués, impossible de recharger du credit. Une solution reste usage free credit fixe orange cote d'ivoire #civsocial #civ2010",2011-04-04 13:55:01 +0000 Mon,4,0,Seesmic Desktop,fr,Diaby Mohamed,en
#CIV2010 Est il possible ke l´ONUCI et la Licorne aident la CIE et la SODECI à rétablir de toute urgence l´eau et l´electricite #civsocial,2011-04-04 13:55:13 +0000 Mon,3,0,TweetDeck,fr,Jean,fr
@diabymohamed Esseu c'est possible de recharger son fixe Côte d'Ivoire via l'étranger ? #civsocial,2011-04-04 13:56:52 +0000 Mon,0,0,Twitter Web Client,fr,Wilfried Le Lumineux,fr
@MTNSouthAfrica We urgently need mobile phones credit in #IvoryCoast for emergency calls.How can you help ivorians? #civsocial #civpaix,2011-04-04 13:57:18 +0000 Mon,0,0,TweetDeck,en,William Tedje Ahouma,en
#CIV2010 Onuci chapitre 7...bla..bla...CIVILS ..protegez les civils en aidant la sodeci à retablir la fourniture d´eau #civsocial,2011-04-04 13:58:06 +0000 Mon,2,0,TweetDeck,fr,Jean,fr
C'est ça meme. @diabymohamed Possibilité d'ouvrir une hotline telephonique delocalisée à accra pour #civsocial #civ2010,2011-04-04 13:58:27 +0000 Mon,0,0,Twitter Web Client,fr,Nnenna,en
"@diabymohamed , les SMS ne marchent pas, mais les E-Recharges (e-moov, e-koz,e-mtn,e-orange) marchent bien, #civsocial, #civ2010",2011-04-04 13:58:36 +0000 Mon,1,0,Twitter Web Client,fr,manasse.dehe,fr
Need help implementing a hotline for outsourced assistance for cote d'ivoire in accra #civ2010 #civsocial,2011-04-04 13:59:10 +0000 Mon,2,0,Seesmic Desktop,en,Diaby Mohamed,en
@diabymohamed comment on l'utilise?#civsocial #civ2010,2011-04-04 13:59:19 +0000 Mon,0,0,Twitter Web Client,fr,karamoko ibrahima,fr
"#civsocial @JoelleET Failed to recharge Orange via this site: http://bit.ly/eJmSqf Called them, say problem with Cote d'Ivoire. Not working.",2011-04-04 13:59:20 +0000 Mon,0,0,Twitter Web Client,en,Bugbow,en
@diabymohamed comment on l'utilise?# civsocial #civ2010,2011-04-04 13:59:39 +0000 Mon,0,0,Twitter Web Client,fr,karamoko ibrahima,fr
"@iblodekara besoin, tu envoies un tweet tagué avec #civsocial on relaie et on regle le pb avec les volontaires",2011-04-04 14:00:11 +0000 Mon,0,0,Seesmic Desktop,fr,Diaby Mohamed,en
Tiens moi au courant STP RT @diabymohamed je pense que je peux ouvrir une hotline pour ça avec 5 personnes en rotation 24h/24. #civsocial,2011-04-04 14:00:29 +0000 Mon,0,0,Twitter Web Client,fr,Nnenna,en
@cartunelo @diabymohamed mais en manque dans nos quartiers surtout orange #civsocial #civ2010,2011-04-04 14:02:06 +0000 Mon,0,0,Twitter Web Client,fr,I'M christianbernard,fr
"#CIVSocial SOS pour une dame sur le point d'accoucher à Aghien 2 plateaux, Besoin d un moyen de transport pr l évacuer: 01322750",2011-04-04 14:02:13 +0000 Mon,2,0,Twitter Web Client,fr,Marvin Anani,en
"""@Lord225: Info: MEDECINS ANGRÉ : Dr dosso mamadou: 05 08 73 88 / 07 49 45 81 Dr keita :02 06 66 77 #civ2010""#civsocial",2011-04-04 14:02:14 +0000 Mon,0,0,Twitter for BlackBerry®,pt,Bismillah,fr
"pr tte publication concernant l'aid humanitaire ds la crise en Côte d'Ivoire, utilisez l tag #civsocial - tt 1 réseau relais l'info #civ2010",2011-04-04 14:02:35 +0000 Mon,3,0,TweetDeck,fr,Jean-Patrick Ehouman,en
#civ2010 Possibilité d'ouvrir une hotline telephonique delocalisée à accra pour #civsocial,2011-04-04 14:02:59 +0000 Mon,0,0,Twitter for iPhone,fr,@cathivoire,en
#civ2010 si vous n'avez pas reçu l'autorisation des Médecins pour les noms mettez juste SVP le numéro et la zone #civsocial,2011-04-04 14:04:46 +0000 Mon,0,0,TweetDeck,fr,KPMG,fr
RT @sroukoudazoa: #civ2010 si vous n'avez pas reçu l'autorisation des Médecins pour les noms mettez juste SVP le num et la zone #civsocial,2011-04-04 14:05:22 +0000 Mon,4,0,Seesmic Desktop,fr,Diaby Mohamed,en
@sroukoudazoa‎ #civ2010 si vous n'avez pas reçu l'autorisation des Médecins pour les noms mettez juste SVP le numéro et la zone #civsocial,2011-04-04 14:06:10 +0000 Mon,0,0,Echofon,fr,Françafrique,fr
Je demande à tous ceux qui ont une connexion wifi de passer en mode non securisé pour fournir accès aux voisins #civ2010 #civsocial,2011-04-04 14:07:44 +0000 Mon,35,1,Seesmic Desktop,fr,Diaby Mohamed,en
Les médecins d'urgences par kartier sont ici: http://www.stpci.net/ #civsocial,2011-04-04 14:07:49 +0000 Mon,2,0,Twitter Web Client,fr,Nnenna,en
@diabymohamed‎ Connexion wifi de passer en mode non securisé pour fournir accès aux voisins #civ2010 #civsocial,2011-04-04 14:08:19 +0000 Mon,0,0,Echofon,fr,Françafrique,fr
@cathivoire C'est déja publié! J'ose croire qu'ils seront accompagné par la sécurité. #civsocial http://www.stpci.net/,2011-04-04 14:08:40 +0000 Mon,0,0,Twitter Web Client,fr,Nnenna,en
Vous habitez Abobo et vous avez besoin de médicaments ? PHARMACIE LA PAIX Abobo +225 24 48 31 52 #civsocial #civ2010,2011-04-04 14:10:19 +0000 Mon,5,0,Twitter Web Client,fr,fabrice zagbayou,fr
@diabymohamed d'accord avec toi mais plutôt il faut voir avec Ouattara gnonzié et ATCI #civsocial SMS réactivation,2011-04-04 14:10:52 +0000 Mon,1,0,Twitter for iPhone,fr,Abidjan Real News,fr
"@Swat_twit on n'a pas le temps, là on est dans l'urgence absolue #civsocial #civ2010",2011-04-04 14:11:15 +0000 Mon,0,0,Seesmic Desktop,fr,Diaby Mohamed,en
Started recruiting volunteers for the outsourced hotline for #civsocial #civ2010 in Accra. More infos in a few hours,2011-04-04 14:12:41 +0000 Mon,5,0,Seesmic Desktop,en,Diaby Mohamed,en
Pour ceux qui peuvent aider à financer la hotline... merci de RT #civ2010 #Civsocial,2011-04-04 14:14:08 +0000 Mon,5,0,Seesmic Desktop,fr,Mariam Diaby,fr
#civ2010 #civsocial en cas d'accalmie dans votre pensez a prendre des nouvelles de vos voisins: un malaise ne prévient jamais,2011-04-04 14:14:20 +0000 Mon,3,0,TweetDeck,fr,G. K,fr
@JoelleET: Les balles ne choisissent par leur camp.Soyons unis. #civsocial #civ2010,2011-04-04 14:14:37 +0000 Mon,1,0,Echofon,fr,Françafrique,fr
Je demande à tous ceux qui ont une connexion wifi de passer en mode non securisé pour fournir accès aux voisins #civ2010 #civsocial,2011-04-04 14:15:39 +0000 Mon,1,0,Twitter Web Client,fr,fabrice zagbayou,fr
Riviera: Dr Koffi(réanimation)&gt;07675029 // Kone(gynéco)&gt;07820803 // Messou(réanimateur)&gt;05666363 #civsocial #civ2010,2011-04-04 14:16:26 +0000 Mon,2,0,Twitter Web Client,fr,fabrice zagbayou,fr
Looking for a contact @mtnghana or @tigoghana or any mobile operator in ghana #civ2010 #civsocial,2011-04-04 14:16:29 +0000 Mon,2,0,Seesmic Desktop,en,Diaby Mohamed,en
RT @fabricezag: Vous habitez Abobo et vous avez besoin de médicaments ? PHARMACIE LA PAIX Abobo +225 24 48 31 52 #civsocial #civ2010,2011-04-04 14:16:47 +0000 Mon,1,0,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
@civ2010 @civsocial n'oubliez de faire bouillir l'eau et la filtrer,2011-04-04 14:16:50 +0000 Mon,0,1,Twitter Web Client,fr,rickyboy,fr
"#civsocial""@Lord225: SOS Médecins : 22 44 53 53Recommandation 1er soins blessés : 22 44 46 31Isaac Médecin à star 6: 07 38 40 20 #civ2010""",2011-04-04 14:17:21 +0000 Mon,0,0,Twitter for BlackBerry®,fr,Bismillah,fr
"#CIVSOCIAL RT @texasinafrica: Pressuring Orange, MTN, & Moov to offer free SMS in Cote d'Ivoire for those wh… (cont) http://deck.ly/~14CxJ",2011-04-04 14:17:22 +0000 Mon,1,0,TweetDeck,en,Jean,fr
Looking for a contact @mtnghana or @tigoghana or any mobile operator in ghana #civ2010 #civsocial via @diabymohamed,2011-04-04 14:18:06 +0000 Mon,0,0,Twitter Web Client,en,Tété Enyon,fr
@macmady RT Pour ceux qui peuvent aider à financer la hotline... merci de RT #civ2010 #Civsocial U can count me in,2011-04-04 14:18:37 +0000 Mon,0,0,Twitter Web Client,fr,SNMM,fr
Je demande à tous ceux qui ont une connexion wifi de passer en mode non securisé pour fournir accès aux voisins #civ2010 #civsocial,2011-04-04 14:19:21 +0000 Mon,0,0,Twitter for iPhone,fr,@cathivoire,en
@diabymohamed Bonne idée. #civ2010 #civsocial,2011-04-04 14:19:46 +0000 Mon,0,0,Twitter for BlackBerry®,fr,Bramavie,fr
"Bjr a tous, donnez moi les nouvelles de #civ2010 #civsocial SVP.J'ai rentre avec un mail qui dis que LG a parti???",2011-04-04 14:20:01 +0000 Mon,0,0,Twitter Web Client,fr,Chloe G,en
à tous ceux qui ont une connexion wifi merci de passer en mode non securisé pr fournir accès aux voisins #civ2010 #civsocial /@DiabyMohamed,2011-04-04 14:20:14 +0000 Mon,2,0,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
"En Côte d'Ivoire, l'(entr) aide humanitaire s'organise aussi sur twitter ( #civsocial ). Un éclair dans la grisaille...",2011-04-04 14:23:05 +0000 Mon,3,0,Twitterrific,fr,Karim Djinko,fr
Angre:Nguessan&gt;07079240 // Ncho&gt;01734892 // Sapohi&gt;02023093 // Wally&gt;01126952 #civsocial #civ2010,2011-04-04 14:24:17 +0000 Mon,2,0,Twitter Web Client,tl,fabrice zagbayou,fr
"Dans l'esprit de #civsocial , rejoignez aussi le groupe ""Chaîne humanitaire"" sur #Facebook - http://on.fb.me/hFZ6Ro #civ2010 #clifci",2011-04-04 14:25:55 +0000 Mon,1,0,TweetDeck,fr,Evariste Kouadio,en
medecins : Port bouet: Beda&gt;07912585 Adjame: Jephte&gt;01456290 #civ2010 #civsocial,2011-04-04 14:27:10 +0000 Mon,3,1,Twitter Web Client,ht,fabrice zagbayou,fr
#civsocial #civ2010 #clifci Les médecins quelques soient leur noms ne sont pas des combattants! Les médecins sont neutres!,2011-04-04 14:27:42 +0000 Mon,3,0,Twitter for iPhone,fr,Abidjan Real News,fr
"@diabymohamed correctly points out SMS are still blocked in #IvoryCoast, so have to lobby for free talk min. in Abidjan. #civsocial #civ2010",2011-04-04 14:27:59 +0000 Mon,0,0,Twitter Web Client,en,Bugbow,en
le fil #civsocial est cité sur Jeune Afrique !! #civ2010 http://bit.ly/hlKl59,2011-04-04 14:28:31 +0000 Mon,3,0,TBUZZ,fr,Gare_au_gorille,en
#clifci #civ2010 #CIVSOCIAL Un blessé n'est ni Lmp ni Rhdp il a juste besoin de soins,2011-04-04 14:28:49 +0000 Mon,10,0,Twitter for iPhone,fr,Abidjan Real News,fr
"@savechildrenuk Have 25children,1 baby & 3 adults in centre in Bassam #civ2010,no food,all needing assistance, can you help pls! #civsocial",2011-04-04 14:28:54 +0000 Mon,0,0,Twitter Web Client,en,Chloe G,en
Numéros #utiles sur #Abidjan: http://on.fb.me/fhGP9B #civsocial,2011-04-04 14:30:26 +0000 Mon,0,0,TweetDeck,fr,Evariste Kouadio,en
Numéros #utiles sur #Abidjan: http://on.fb.me/fhGP9B #civsocial,2011-04-04 14:31:47 +0000 Mon,0,0,Twitter Web Client,fr,Ramy Ezzedine,en
Côte d'Ivoire: Humanitarian Aid Via Twitter Hashtag http://t.co/Ltmmn6j -&gt; How tweets can make a difference #civsocial #civ2010,2011-04-04 14:31:51 +0000 Mon,3,0,Twitter for Websites,fr,julieowono,en
"Urgent: Besoin d'aide je cherche une pharmacie dans la zone vallon , angres et deux plateau pour achat de medicament . urgent !! #civsocial",2011-04-04 14:33:39 +0000 Mon,2,0,Twitter Web Client,fr,#UNIX#ROOT~,fr
Côte d'Ivoire: Humanitarian Aid Via Twitter Hashtag http://t.co/t9OtXUt via @globalvoices #civsocial #civ2010,2011-04-04 14:34:24 +0000 Mon,0,0,Twitter for Websites,fr,Archippe N. Yepmou,fr
@KOVALKY toujours pas d'infos je regarde #civsocial,2011-04-04 14:35:41 +0000 Mon,0,0,Twitter Web Client,fr,jtvn,en
"La boulangerie ""TOP PAIN "" des 2pltx en face du""PRIX CHOC"" mank de farine de blé appel très urgent au grossiste 2 farine #civsocial #civ2010",2011-04-04 14:36:09 +0000 Mon,3,0,Twitter Web Client,fr,fabrice zagbayou,fr
"Merci de suivre sur twitter #civsocial où une entraide se met en place pour aider....medecin, secours etc..... #civ2010",2011-04-04 14:36:33 +0000 Mon,7,0,Hootsuite,fr,thomas delafosse,en
#civsocial,2011-04-04 14:37:42 +0000 Mon,0,0,TweetDeck,und,la mangouste....,fr
"MERCI a #civsocial pr les nos hier,jai recu ce msg:""elle a été opéré et est en bonne santé. Merci pour les contaxts""",2011-04-04 14:38:50 +0000 Mon,0,0,Twitter Web Client,fr,Chloe G,en
@fabricezag Merde Gbagbo a réquisitionné toute la farine qui reste #civ2010 #civsocial,2011-04-04 14:40:45 +0000 Mon,1,0,Twitter Web Client,fr,Mayte Abd Rakim,en
@Rimk4lg0ld3nb0y Gbagbo a réquisitionné toute la farine qui reste #civ2010 #civsocial &gt;&gt; prière m'epargner des imbécilités pareilles,2011-04-04 14:42:41 +0000 Mon,0,1,Twitter Web Client,fr,fabrice zagbayou,fr
#civsocial laissons tombe la politique sur le fil et parlons solidarite et aide,2011-04-04 14:43:01 +0000 Mon,2,0,Twitter Web Client,fr,Salah Oumar #PWORK,en
@cartunelo Great job. you done via #civsocial for the population at Abidjan :),2011-04-04 14:43:17 +0000 Mon,0,0,Twitter Web Client,en,NOINTOX,en
"#civsocial""@Gare_au_gorille: J'ai pas de scanner là sous la main, mais dès que je peux je le fais; avis aux autres #civ2010""",2011-04-04 14:44:38 +0000 Mon,0,0,Twitter for BlackBerry®,fr,Bismillah,fr
Côte d'Ivoire: History of #civsocial - Humanitarian Aid Via Twitter tag http://bit.ly/hMjv2T #civ2010 via @jpehouman & @JulieOwono,2011-04-04 14:46:34 +0000 Mon,3,0,Hootsuite,fr,Linda Raftree,en
SVP comment faire quand on a quelqu'un qui a besoin d'une dialyse ? c'est urgent #civsocial #civsocial qui appeler ?,2011-04-04 14:48:32 +0000 Mon,5,0,Twitter Web Client,fr,kanazan,fr
Cover.It.Live de @jeune_afrique : A propos du hashtag #civsocial / Le Volontariat et les Urgences Humanitaires à Abidjan http://goo.gl/QDlHZ,2011-04-04 14:52:33 +0000 Mon,1,0,Twitter Web Client,fr,Archippe N. Yepmou,fr
"Une bouffée d'oxygène, dans un pays déchiré par la haine et le violence http://goo.gl/LPuHK #civsocial",2011-04-04 14:52:43 +0000 Mon,0,0,Twitter Web Client,fr,KEDJI Komlan Akpédjé,en
@mtnsouthafrica we need @mtncoted'ivoire to give us free numbers for emergencies en cote d'ivoire #civsocial #civ2010 injured people ...,2011-04-04 14:55:22 +0000 Mon,0,0,Twitter for iPhone,en,Abidjan Real News,fr
Côte d'Ivoire: Humanitarian Aid Via Twitter Hashtag http://t.co/0hO2FzI - thanx @globalvoices #Civ2010 #CivSocial #CivPaix,2011-04-04 14:56:39 +0000 Mon,1,0,Twitter for Websites,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
#CIVSocial Résumé des infos de sécurité http://bit.ly/f9eF8p,2011-04-04 14:59:01 +0000 Mon,0,0,Twitter Web Client,fr,Marvin Anani,en
SVP Pour les transfert par carte bancaire faite attention au site d'arnaque en ligne #civsocial #civ2010,2011-04-04 15:00:14 +0000 Mon,0,0,Twitter Web Client,fr,kanazan,fr
Numéros utiles -&gt; Urgences médicales à Abidjan (1/3): Yopougon: Anon&gt;02024807 / Alex&gt;06083977 / Bile&gt;05897877 #civsocial,2011-04-04 15:02:25 +0000 Mon,4,0,Facebook,fr,wonzomai,fr
